partID,productLine,prodCategory
partb5e6a7d,linec1,Marketables
partb5ecc07,linea3,Marketables
partb5f1ed3,line55,SpareParts
partb5fa43e,linef3,Machines
partb5fbedf,line55,SpareParts
partb6065de,linea3,Marketables
partb60c5be,line55,SpareParts
partb60f0d8,linea3,Marketables
partb6107bc,lined6,Liquids
partb61dafd,line49,Liquids
partb6208b5,line55,SpareParts
partb6237e6,line4b,Machines
partb625493,line49,Liquids
partb62765a,line55,SpareParts
partb6285ed,line49,Liquids
partb6287e5,line9b,Machines
partb62c755,line9b,Machines
partb62cc24,linea3,Marketables
partb632a04,lined6,Liquids
partb639bbe,line55,SpareParts
partb64051a,line5f,Machines
partb644c8c,linec1,Marketables
partb65627d,line49,Liquids
partb65c491,linea3,Marketables
partb66510d,line55,SpareParts
partb66804b,linea3,Marketables
partb676039,line55,SpareParts
partb676829,line49,Liquids
partb676b89,lined6,Liquids
partb67a788,line55,SpareParts
partb6810a6,linec1,Marketables
partb681bf9,line4c,Liquids
partb68e2a1,lined6,Liquids
partb69de00,linea3,Marketables
partb6a60d0,line4c,Liquids
partb6a682c,line60,Machines
partb6b1185,linec1,Marketables
partb6b32da,line9b,Machines
partb6b3541,line49,Liquids
partb6bb3c0,line55,SpareParts
partb6c200a,line55,SpareParts
partb6c25e4,linea3,Marketables
partb6c52e1,linec1,Marketables
partb6cbf98,line55,SpareParts
partb6d535a,linea3,Marketables
partb6d8c7d,linec1,Marketables
partb6dedc1,lined6,Liquids
partb6e1db2,lined6,Liquids
partb6eb50b,linec1,Marketables
partb6ec90b,linec1,Marketables
partb6ee0d,line4c,Liquids
partb6eff90,line49,Liquids
partb6f010b,line55,SpareParts
partb6f8a09,line2f,Machines
partb6fe46,linea3,Marketables
partb701a29,lined6,Liquids
partb701ad1,line49,Liquids
partb70343,line55,SpareParts
partb703468,line49,Liquids
partb708475,line55,SpareParts
partb70d2d3,lined6,Liquids
partb710c86,line49,Liquids
partb71b15f,linec1,Marketables
partb71d9e0,line2f,Machines
partb722d53,line55,SpareParts
partb724a20,linea3,Marketables
partb732b63,line55,SpareParts
partb736747,lined6,Liquids
partb73cf0b,linec1,Marketables
partb7435e6,lined6,Liquids
partb74e0b0,linea3,Marketables
partb7528cb,line94,Machines
partb753d66,line55,SpareParts
partb7564c6,linea3,Marketables
partb75c1e9,line4b,Machines
partb75f87d,line49,Liquids
partb76036b,lined6,Liquids
partb76c29b,line55,SpareParts
partb776ff0,linea3,Marketables
partb77c000,linea3,Marketables
partb7808d7,line60,Machines
partb78d0d0,line55,SpareParts
partb79206d,line49,Liquids
partb7a500b,line55,SpareParts
partb7abc6b,linea3,Marketables
partb7c16e4,line55,SpareParts
partb7c762,line7a,Machines
partb7c770a,line55,SpareParts
partb7cafdb,lined6,Liquids
partb7cf206,linec1,Marketables
partb7d6164,linec1,Marketables
partb7e8e08,lined6,Liquids
partb7eac5b,lined6,Liquids
partb7f0c4d,lined6,Liquids
partb7f1f3c,lineb8,Machines
partb7f391e,line49,Liquids
partb7f8d3a,lined6,Liquids
partb7fb346,linec1,Marketables
partb7fbc3,line4c,Liquids
partb7ff301,line9b,Machines
partb80151f,line71,Machines
partb802ce4,line49,Liquids
partb804807,line55,SpareParts
partb806d6e,linea3,Marketables
partb815e9d,line4c,Liquids
partb8192e9,linec1,Marketables
partb82b21,linec1,Marketables
partb83bcc8,line55,SpareParts
partb83c364,lined6,Liquids
partb83c908,line55,SpareParts
partb83e0a1,line49,Liquids
partb844690,linea3,Marketables
partb846d16,linea3,Marketables
partb847405,linea3,Marketables
partb8509b1,line55,SpareParts
partb85b062,lined6,Liquids
partb85d6d1,linef3,Machines
partb863366,line55,SpareParts
partb864176,line7a,Machines
partb86563,linec1,Marketables
partb866c36,line55,SpareParts
partb86a0f,linea3,Marketables
partb86bd8b,linea3,Marketables
partb870536,linec1,Marketables
partb88b9a2,linea3,Marketables
partb88f5fd,linec1,Marketables
partb8922a,line55,SpareParts
partb893d99,line4b,Machines
partb89837c,line2f,Machines
partb89a1b7,linea3,Marketables
partb89b0d1,line55,SpareParts
partb8a198d,linea3,Marketables
partb8a3279,linec1,Marketables
partb8a55ec,lined6,Liquids
partb8b6d70,linea3,Marketables
partb8b8e0f,line55,SpareParts
partb8c2311,line49,Liquids
partb8c2fdc,line49,Liquids
partb8c409a,line55,SpareParts
partb8c50b3,line55,SpareParts
partb8c8ab1,line55,SpareParts
partb8d3f1e,line49,Liquids
partb8dfffd,line49,Liquids
partb8e5390,line56,Machines
partb8ecb79,line55,SpareParts
partb8edba,line49,Liquids
partb8ef524,linea3,Marketables
partb8f64bd,linea3,Marketables
partb8f72aa,line4c,Liquids
partb902a3e,linea3,Marketables
partb90a340,lined6,Liquids
partb90a5d4,line55,SpareParts
partb90dfd2,line49,Liquids
partb910879,line9b,Machines
partb91b1e7,line55,SpareParts
partb930a9e,linea3,Marketables
partb935838,line49,Liquids
partb93c6bd,line55,SpareParts
partb93ff8c,lineb8,Machines
partb94158,line49,Liquids
partb941e4,line55,SpareParts
partb948ad9,line6d,Machines
partb94dd70,linea3,Marketables
partb952889,line55,SpareParts
partb960ded,linea3,Marketables
partb968450,lined6,Liquids
partb96cfe,linea3,Marketables
partb96f1ea,line49,Liquids
partb96ff79,line94,Machines
partb970a6c,line9b,Machines
partb9756c0,linea3,Marketables
partb97735c,linea3,Marketables
partb982982,line55,SpareParts
partb983517,lined6,Liquids
partb984605,line4b,Machines
partb98a3b8,lined6,Liquids
partb990d8b,linea3,Marketables
partb992b07,linea3,Marketables
partb9978af,line9b,Machines
partb9a46e6,line49,Liquids
partb9a6048,line49,Liquids
partb9a8116,line55,SpareParts
partb9af3ca,line39,Machines
partb9bb54c,line55,SpareParts
partb9bc14c,linea3,Marketables
partb9bc688,lined6,Liquids
partb9bde94,linea3,Marketables
partb9bee86,linec1,Marketables
partb9c0228,linea3,Marketables
partb9ca71c,line55,SpareParts
partb9cae6a,line49,Liquids
partb9cfc8f,line49,Liquids
partb9d0434,line2f,Machines
partb9d0446,linec1,Marketables
partb9d1251,line4c,Liquids
partb9e42ed,linea3,Marketables
partb9ed684,linec1,Marketables
partba0505f,line7a,Machines
partba06302,lined6,Liquids
partba0dcc7,linec1,Marketables
partba17b90,line55,SpareParts
partba197ee,linea3,Marketables
partba1a321,linea3,Marketables
partba1b9cc,linec1,Marketables
partba3a770,line55,SpareParts
partba5c234,linec1,Marketables
partba5ec5a,lined6,Liquids
partba74724,line55,SpareParts
partba74b37,line55,SpareParts
partba76e17,line60,Machines
partba7711c,line60,Machines
partba7e11e,line55,SpareParts
partba824a7,linec1,Marketables
partba84ce7,linea3,Marketables
partba86c7e,line6d,Machines
partba8c516,lined6,Liquids
partba8dc2a,linea3,Marketables
partba981de,line9b,Machines
partba997bb,lined6,Liquids
partba9b081,line55,SpareParts
partba9b9e,line49,Liquids
partba9bd2f,line48,Machines
partba9ccf6,line55,SpareParts
partbaa054f,line60,Machines
partbaa6424,lined6,Liquids
partbaab5e4,line55,SpareParts
partbaae8fd,line9b,Machines
partbab0cb1,linea3,Marketables
partbab319d,lined6,Liquids
partbab4f9b,line55,SpareParts
partbabdb04,linec1,Marketables
partbae57da,lined6,Liquids
partbae5f72,linea3,Marketables
partbae80f7,line4c,Liquids
partbae81ac,line55,SpareParts
partbaeb33d,lined6,Liquids
partbaeb787,linea3,Marketables
partbaf8389,line55,SpareParts
partbaff294,line55,SpareParts
partbb015b8,linec1,Marketables
partbb049e5,linea3,Marketables
partbb060c0,linec1,Marketables
partbb10fbd,lined6,Liquids
partbb161d0,line55,SpareParts
partbb19c2a,line55,SpareParts
partbb1d0a7,line49,Liquids
partbb380b,line55,SpareParts
partbb3b178,linea3,Marketables
partbb3cb62,line55,SpareParts
partbb3ee91,linea3,Marketables
partbb40126,line49,Liquids
partbb409f2,linec1,Marketables
partbb47228,line94,Machines
partbb47e81,lined6,Liquids
partbb5b0db,line9b,Machines
partbb5e232,lined6,Liquids
partbb61049,linea3,Marketables
partbb67239,linea3,Marketables
partbb67786,linec1,Marketables
partbb6ba3d,linec1,Marketables
partbb706c,line4c,Liquids
partbb7661,linec1,Marketables
partbb7d6f9,line94,Machines
partbb7e1ab,linec1,Marketables
partbb884b5,line55,SpareParts
partbb8a42e,line5f,Machines
partbb8eae,line60,Machines
partbb90617,line55,SpareParts
partbb95166,lined6,Liquids
partbba227f,line9b,Machines
partbbb4cbf,line55,SpareParts
partbbb5ccd,linea3,Marketables
partbbb6242,line55,SpareParts
partbbb9ec2,line49,Liquids
partbbbd1df,linec1,Marketables
partbbc10bd,line55,SpareParts
partbbc1b47,line4c,Liquids
partbbc72ea,line49,Liquids
partbbcd878,line49,Liquids
partbbcdcfe,line4c,Liquids
partbbd358e,linea3,Marketables
partbbd7145,line2f,Machines
partbbdbb1f,line49,Liquids
partbbdd455,line55,SpareParts
partbbde9a8,line55,SpareParts
partbbf6c1a,linec1,Marketables
partbbf953,linec1,Marketables
partbbfd99c,line55,SpareParts
partbc02fd4,line55,SpareParts
partbc0462e,linea3,Marketables
partbc0cec5,linea3,Marketables
partbc1124e,line55,SpareParts
partbc24d02,line4b,Machines
partbc26504,lined6,Liquids
partbc295b3,line55,SpareParts
partbc2b1a7,line49,Liquids
partbc30663,lined6,Liquids
partbc38e9f,line49,Liquids
partbc3e59b,line60,Machines
partbc48f33,line4c,Liquids
partbc4a6fc,linec1,Marketables
partbc4df41,lined6,Liquids
partbc4f97a,line49,Liquids
partbc517a9,line55,SpareParts
partbc57706,line55,SpareParts
partbc5b775,line55,SpareParts
partbc5f991,linea3,Marketables
partbc6373,line49,Liquids
partbc6a158,line55,SpareParts
partbc6c24b,lined6,Liquids
partbc8282d,line55,SpareParts
partbc869f3,linea3,Marketables
partbc8c5a9,lined6,Liquids
partbc8f0de,line94,Machines
partbc91aa7,lined6,Liquids
partbca3fdc,linea3,Marketables
partbcaee62,line49,Liquids
partbcb1ea0,line4c,Liquids
partbcb57ae,linea3,Marketables
partbcb589e,linea3,Marketables
partbcb676f,linea3,Marketables
partbcbe801,line4c,Liquids
partbcbfd21,linea3,Marketables
partbcc0d35,line49,Liquids
partbcc21ac,line5f,Machines
partbcc5b3c,line55,SpareParts
partbcd269c,line94,Machines
partbcd72d9,lined6,Liquids
partbcd8661,line9b,Machines
partbcdb384,line55,SpareParts
partbce83e0,line55,SpareParts
partbceaa2e,linea3,Marketables
partbcf29f9,line49,Liquids
partbcf2dad,linea3,Marketables
partbcfb400,line49,Liquids
partbd01509,line7a,Machines
partbd01ceb,line56,Machines
partbd05615,line55,SpareParts
partbd12550,linec1,Marketables
partbd25118,lined6,Liquids
partbd280f7,line55,SpareParts
partbd2afa9,linea3,Marketables
partbd316e6,linec1,Marketables
partbd40ab1,line49,Liquids
partbd4c575,linec1,Marketables
partbd54a9,line9b,Machines
partbd54c5,linea3,Marketables
partbd61323,line9b,Machines
partbd66463,linea3,Marketables
partbd66f82,line55,SpareParts
partbd672c4,line4c,Liquids
partbd698af,linea3,Marketables
partbd6efc8,line4c,Liquids
partbd7779f,lined6,Liquids
partbd7ee2f,line7a,Machines
partbd84d4a,line49,Liquids
partbd85e30,linec1,Marketables
partbd85f27,linea3,Marketables
partbd8e31,linea3,Marketables
partbd9c81d,linea3,Marketables
partbdabca1,line55,SpareParts
partbdb73ff,line60,Machines
partbdbed46,lined6,Liquids
partbdc3cd,line55,SpareParts
partbdc4920,line55,SpareParts
partbdc945a,line49,Liquids
partbdccc35,linea3,Marketables
partbdde8cc,lined6,Liquids
partbde3ab3,line55,SpareParts
partbde852b,linea3,Marketables
partbde8988,line55,SpareParts
partbdeabad,line4c,Liquids
partbdeff82,linea3,Marketables
partbdf80c2,linea3,Marketables
partbdf87b2,linef3,Machines
partbdfa999,linec1,Marketables
partbdfd32c,line49,Liquids
partbdfd350,line55,SpareParts
partbdfe29f,linea3,Marketables
partbdfe4e9,line4c,Liquids
partbdfed49,linea3,Marketables
partbe06a14,line6d,Machines
partbe07a9f,lined6,Liquids
partbe11233,line55,SpareParts
partbe199ff,linea3,Marketables
partbe1ecdb,line9b,Machines
partbe22894,linec1,Marketables
partbe2aa66,linea3,Marketables
partbe31a02,line49,Liquids
partbe3ab8c,linec1,Marketables
partbe3e67c,line61,Machines
partbe401ab,linea3,Marketables
partbe434d1,line55,SpareParts
partbe47f84,linea3,Marketables
partbe4965c,linea3,Marketables
partbe49800,line55,SpareParts
partbe4c587,linec1,Marketables
partbe4f289,line4c,Liquids
partbe58d85,line9b,Machines
partbe59032,linea3,Marketables
partbe5d606,line4b,Machines
partbe6ad04,line49,Liquids
partbe711d8,line4b,Machines
partbe72e0b,line55,SpareParts
partbe7c57c,line49,Liquids
partbe7f32f,line9b,Machines
partbe834d8,line55,SpareParts
partbe89572,line9b,Machines
partbe8e71e,line55,SpareParts
partbe93e4e,line55,SpareParts
partbe95e05,line55,SpareParts
partbe9a00c,linea3,Marketables
partbea416b,linea3,Marketables
partbea9279,lined6,Liquids
partbea99e1,linea3,Marketables
partbeaefd9,line55,SpareParts
partbeb4b34,linec1,Marketables
partbeb6945,line9b,Machines
partbebc8c1,lined6,Liquids
partbebda3f,line4c,Liquids
partbec0f8f,linea3,Marketables
partbec355a,line9b,Machines
partbec6e,line49,Liquids
partbec716d,linec1,Marketables
partbecaffe,lined6,Liquids
partbecc356,linea3,Marketables
partbed33c6,linec1,Marketables
partbee6294,linec1,Marketables
partbee9999,linea3,Marketables
partbeeaa51,lined6,Liquids
partbef180c,line55,SpareParts
partbef5da3,linec1,Marketables
partbef9e18,line9b,Machines
partbefb260,line61,Machines
partbefc94f,line49,Liquids
partbeff3b,lined6,Liquids
partbf01e68,line5f,Machines
partbf0281e,line55,SpareParts
partbf088b2,line55,SpareParts
partbf0b269,line49,Liquids
partbf10dc1,line55,SpareParts
partbf12a1b,linec1,Marketables
partbf14f8f,line55,SpareParts
partbf1a7b,lined6,Liquids
partbf1cef,line55,SpareParts
partbf21661,line9b,Machines
partbf2547d,line55,SpareParts
partbf29679,linea3,Marketables
partbf2e3af,linea3,Marketables
partbf3017,line55,SpareParts
partbf325ba,line55,SpareParts
partbf3f904,linea3,Marketables
partbf45c6e,line49,Liquids
partbf4919,linea3,Marketables
partbf4bf69,line49,Liquids
partbf4e3f8,line49,Liquids
partbf53b11,line2f,Machines
partbf65864,line55,SpareParts
partbf66150,linea3,Marketables
partbf6770,line9b,Machines
partbf6f6a7,linea3,Marketables
partbf758f,line49,Liquids
partbf75c26,line2f,Machines
partbf7b2fc,line55,SpareParts
partbf7e6de,line4c,Liquids
partbf83c24,line55,SpareParts
partbf8a8fd,line49,Liquids
partbf8c6a0,line49,Liquids
partbf92a21,linec1,Marketables
partbf93f33,line55,SpareParts
partbf9ef47,linea3,Marketables
partbfacc72,linea3,Marketables
partbfb12a,line49,Liquids
partbfb5763,line7a,Machines
partbfb650b,linea3,Marketables
partbfb90eb,linec1,Marketables
partbfbc80,line90,Machines
partbfc58ea,linec1,Marketables
partbfce2fc,line4c,Liquids
partbfd138e,line55,SpareParts
partbfde8f2,line4b,Machines
partbfded5b,linec1,Marketables
partbfdf877,line55,SpareParts
partbfe10cb,linea3,Marketables
partbfe29ff,linea3,Marketables
partbffd9ce,line2f,Machines
partc0029d8,lined6,Liquids
partc004864,linec1,Marketables
partc007519,linea3,Marketables
partc00a8af,lined6,Liquids
partc00e2cf,lined6,Liquids
partc00e487,line55,SpareParts
partc01414d,linea3,Marketables
partc0144ca,line49,Liquids
partc01b75c,line2f,Machines
partc01c03a,linea3,Marketables
partc01c689,linea3,Marketables
partc01fd93,line9b,Machines
partc02b825,linec1,Marketables
partc02bca,linea3,Marketables
partc03150c,linec1,Marketables
partc03440a,line2f,Machines
partc034dd9,line4c,Liquids
partc0371ca,linea3,Marketables
partc043418,line55,SpareParts
partc044c69,line7a,Machines
partc04586e,linea3,Marketables
partc0526b8,lined6,Liquids
partc05968a,lined6,Liquids
partc05aeda,line55,SpareParts
partc05d4bf,line55,SpareParts
partc0646af,line55,SpareParts
partc0681cc,linec1,Marketables
partc06869d,line55,SpareParts
partc0733b7,line55,SpareParts
partc07ac35,line61,Machines
partc0837a9,line4c,Liquids
partc085955,linec1,Marketables
partc0864e2,linea3,Marketables
partc087e27,linec8,Machines
partc08d79c,linec1,Marketables
partc099579,lined6,Liquids
partc09a43e,linec1,Marketables
partc0a3d80,lineb8,Machines
partc0a86af,linea3,Marketables
partc0a8b11,linea3,Marketables
partc0ac024,linea3,Marketables
partc0b4452,linea3,Marketables
partc0b5458,linea3,Marketables
partc0b5907,linea3,Marketables
partc0b7c81,line49,Liquids
partc0bcc28,linec1,Marketables
partc0c10c1,linea3,Marketables
partc0cc3a5,lined6,Liquids
partc0cc536,line4b,Machines
partc0e384c,line55,SpareParts
partc0e5c17,line55,SpareParts
partc0eee1d,lined6,Liquids
partc0f13b1,linec1,Marketables
partc0f41f4,line49,Liquids
partc0f7195,lined6,Liquids
partc0f908a,line49,Liquids
partc0f9fc9,line4c,Liquids
partc105a1c,linea3,Marketables
partc1134df,line4c,Liquids
partc1142b9,line56,Machines
partc12985d,lined6,Liquids
partc12d937,linec1,Marketables
partc12fd07,line49,Liquids
partc13143,line61,Machines
partc1330f3,line2f,Machines
partc13794f,linea3,Marketables
partc13ea03,linec1,Marketables
partc146ca1,linea3,Marketables
partc14b17a,line9b,Machines
partc14b9cb,line55,SpareParts
partc14ca22,lined6,Liquids
partc155247,line49,Liquids
partc15ca11,line9b,Machines
partc1606c9,lined6,Liquids
partc1608f8,line4c,Liquids
partc167ef3,line55,SpareParts
partc16b500,line6d,Machines
partc16f5ef,line55,SpareParts
partc177872,linea3,Marketables
partc17b444,line55,SpareParts
partc17e2e1,linec1,Marketables
partc183c64,line49,Liquids
partc183d8,line49,Liquids
partc18b6b,linec1,Marketables
partc1924a9,linea3,Marketables
partc193731,line49,Liquids
partc195f8c,line55,SpareParts
partc1987d8,linea3,Marketables
partc198e26,linea3,Marketables
partc1a0419,linea3,Marketables
partc1a1a10,line49,Liquids
partc1adbb8,line6d,Machines
partc1b020e,line39,Machines
partc1b1469,line49,Liquids
partc1b4249,line39,Machines
partc1bc772,lined6,Liquids
partc1bf05b,line55,SpareParts
partc1c3a7a,line55,SpareParts
partc1c3c48,line4b,Machines
partc1c69c7,line49,Liquids
partc1c71d9,linea3,Marketables
partc1d210f,line49,Liquids
partc1d501f,line55,SpareParts
partc1d5ad1,line55,SpareParts
partc1d6cbb,line55,SpareParts
partc1dd25b,lined6,Liquids
partc1ddc8b,linec1,Marketables
partc1df071,line49,Liquids
partc1e0b12,linea3,Marketables
partc1e51b,line55,SpareParts
partc1ea35e,lined6,Liquids
partc1eccd8,linea3,Marketables
partc1eef5d,line6d,Machines
partc1f543a,linea3,Marketables
partc20755d,line2f,Machines
partc20ceb7,line9b,Machines
partc223663,linec1,Marketables
partc225893,linea3,Marketables
partc22b8c6,linec1,Marketables
partc22fda0,line4b,Machines
partc237b0b,line49,Liquids
partc243c40,linea3,Marketables
partc24c6f7,linea3,Marketables
partc24f703,linea3,Marketables
partc254373,line55,SpareParts
partc255a3,lined6,Liquids
partc256a8b,line9b,Machines
partc25a1c3,line55,SpareParts
partc25aeef,linea3,Marketables
partc26f10b,line4c,Liquids
partc2770b6,linec1,Marketables
partc277b97,lined6,Liquids
partc279e71,linea3,Marketables
partc280c99,line55,SpareParts
partc285d11,line55,SpareParts
partc28926b,line55,SpareParts
partc29197f,linea3,Marketables
partc2931ac,linec1,Marketables
partc2a2b9a,line49,Liquids
partc2a9d2d,line49,Liquids
partc2a9d41,line55,SpareParts
partc2abde1,line94,Machines
partc2bc6a1,line39,Machines
partc2bced4,line49,Liquids
partc2bf25e,line55,SpareParts
partc2c9c24,line55,SpareParts
partc2db05f,line4c,Liquids
partc2dc461,line49,Liquids
partc2e7739,line4b,Machines
partc2f1ac9,lined6,Liquids
partc2f3338,lined6,Liquids
partc2f3855,line55,SpareParts
partc2f4a52,line9b,Machines
partc3025e6,linea3,Marketables
partc30f11c,linea3,Marketables
partc31011a,line49,Liquids
partc31af53,lined6,Liquids
partc31f45b,line55,SpareParts
partc323c39,line94,Machines
partc349b03,line49,Liquids
partc353216,linec1,Marketables
partc35842f,line55,SpareParts
partc35ab51,line49,Liquids
partc35c740,line9b,Machines
partc361c0f,linea3,Marketables
partc3690f7,line9b,Machines
partc36d823,linea3,Marketables
partc36e67f,lined6,Liquids
partc37a2e1,linea3,Marketables
partc384069,linea3,Marketables
partc3899c9,line55,SpareParts
partc3976f3,line4b,Machines
partc39b72f,line6d,Machines
partc39e4a5,line49,Liquids
partc3a3d94,line55,SpareParts
partc3aee3b,line4c,Liquids
partc3b5161,line55,SpareParts
partc3bb432,line7a,Machines
partc3c3581,linea3,Marketables
partc3c4466,linec1,Marketables
partc3c728b,line4c,Liquids
partc3d0d4e,linec1,Marketables
partc3d3cf2,line55,SpareParts
partc3dd769,line55,SpareParts
partc3de54f,line49,Liquids
partc3e10ed,line49,Liquids
partc3e1b31,lined6,Liquids
partc3e4d0b,line7a,Machines
partc3ee3a6,line55,SpareParts
partc3efcdf,line55,SpareParts
partc3efd7,lined6,Liquids
partc3f0879,linea3,Marketables
partc3f2209,line55,SpareParts
partc3f2b7a,line4c,Liquids
partc3f66f5,lined6,Liquids
partc3f6b27,line55,SpareParts
partc401b75,line55,SpareParts
partc412b9a,line55,SpareParts
partc41c240,linec1,Marketables
partc421f6c,line90,Machines
partc427a4f,line4c,Liquids
partc42a430,lined6,Liquids
partc435a78,lined6,Liquids
partc435b5,lined6,Liquids
partc45a886,line55,SpareParts
partc45d8c6,line49,Liquids
partc4604f8,linea3,Marketables
partc463c91,linec1,Marketables
partc468db5,line55,SpareParts
partc46ba24,line4c,Liquids
partc46d7d4,line49,Liquids
partc476ba,line49,Liquids
partc47d634,line55,SpareParts
partc48423c,line4c,Liquids
partc485491,linec1,Marketables
partc490160,line7a,Machines
partc496ee4,line55,SpareParts
partc4a7aeb,linec1,Marketables
partc4b2215,line49,Liquids
partc4bd403,linea3,Marketables
partc4c1ede,line55,SpareParts
partc4c4a4c,linea3,Marketables
partc4ca253,linea3,Marketables
partc4d8475,linea3,Marketables
partc4d9b84,linea3,Marketables
partc4e06b7,linea3,Marketables
partc4e5372,lined6,Liquids
partc4e629f,linec1,Marketables
partc4e6ef0,line49,Liquids
partc4e720b,lined6,Liquids
partc4e887b,line55,SpareParts
partc4edba0,linea3,Marketables
partc4ef8fd,line55,SpareParts
partc4f050e,line49,Liquids
partc4f9e04,line9b,Machines
partc4fcbd9,line4c,Liquids
partc50051b,line61,Machines
partc502986,line4c,Liquids
partc511283,lined6,Liquids
partc5192c9,linea3,Marketables
partc51f3c5,lined6,Liquids
partc520959,line49,Liquids
partc52217b,line55,SpareParts
partc524801,linea3,Marketables
partc524dff,line5f,Machines
partc52d323,line49,Liquids
partc52f97f,line55,SpareParts
partc536633,linec1,Marketables
partc539060,line55,SpareParts
partc539236,line94,Machines
partc53c939,line55,SpareParts
partc53d1b,line55,SpareParts
partc53d49e,line71,Machines
partc53d773,line4c,Liquids
partc555dc0,line55,SpareParts
partc55725e,linea3,Marketables
partc5598dd,line4c,Liquids
partc560ad3,linef3,Machines
partc5631f,line55,SpareParts
partc56b2ba,line4b,Machines
partc57a97e,linec1,Marketables
partc57ca2f,linea3,Marketables
partc57ce6a,linea3,Marketables
partc57f03a,line55,SpareParts
partc59b86,linea3,Marketables
partc5a009c,line55,SpareParts
partc5a24d8,line7a,Machines
partc5a346a,linea3,Marketables
partc5b6b2,line55,SpareParts
partc5be67f,linea3,Marketables
partc5beb61,line60,Machines
partc5cb4f9,linea3,Marketables
partc5ce880,linec1,Marketables
partc5d5636,line39,Machines
partc5dc99,linec1,Marketables
partc5e450a,line4c,Liquids
partc5e8df4,line49,Liquids
partc5f17c8,line55,SpareParts
partc5f2c74,line55,SpareParts
partc5fe7a2,line49,Liquids
partc6050af,line55,SpareParts
partc605b1f,lined6,Liquids
partc60971e,line55,SpareParts
partc60c8e7,line2f,Machines
partc6199bb,line4c,Liquids
partc61b0dd,linea3,Marketables
partc622313,linec1,Marketables
partc623cbe,linec1,Marketables
partc62cf71,line55,SpareParts
partc6350b1,linec1,Marketables
partc63e717,line2f,Machines
partc63f9bc,line55,SpareParts
partc6436dc,line49,Liquids
partc64c9c1,linea3,Marketables
partc64f170,line55,SpareParts
partc64fb86,linea3,Marketables
partc6521f9,linea3,Marketables
partc653823,line55,SpareParts
partc654c5b,line49,Liquids
partc656405,line49,Liquids
partc658864,linec1,Marketables
partc65b57b,line49,Liquids
partc65de8b,line7a,Machines
partc65f7c3,line9b,Machines
partc667d2b,line55,SpareParts
partc672789,line55,SpareParts
partc67b56e,lined6,Liquids
partc67c8d8,line94,Machines
partc67cf98,linea3,Marketables
partc681323,linea3,Marketables
partc68319d,line55,SpareParts
partc6880de,line49,Liquids
partc68ba9f,line2f,Machines
partc68f0df,line55,SpareParts
partc69756b,linec1,Marketables
partc698fe2,line55,SpareParts
partc69a07a,line55,SpareParts
partc69abba,lined6,Liquids
partc69b60f,linea3,Marketables
partc6af8a9,line55,SpareParts
partc6b1572,linea3,Marketables
partc6b2d74,linea3,Marketables
partc6b6277,linec1,Marketables
partc6bf485,lined6,Liquids
partc6c0230,line4c,Liquids
partc6c191d,line55,SpareParts
partc6c2113,linec1,Marketables
partc6c2dbf,linec1,Marketables
partc6cf4e2,line55,SpareParts
partc6d58ba,line61,Machines
partc6df96c,line55,SpareParts
partc6eb81c,line55,SpareParts
partc6f1d,line55,SpareParts
partc6f2030,linec1,Marketables
partc6f2b6f,line4c,Liquids
partc6f43ad,line55,SpareParts
partc6f4c1d,line4c,Liquids
partc705f66,linea3,Marketables
partc70f096,linea3,Marketables
partc71304a,linec1,Marketables
partc71d41b,linec1,Marketables
partc7222eb,line39,Machines
partc725450,linea3,Marketables
partc7266c8,line55,SpareParts
partc73c12d,line49,Liquids
partc73d026,linea3,Marketables
partc744869,line55,SpareParts
partc7457d1,lined6,Liquids
partc75b219,line49,Liquids
partc7681c9,linec1,Marketables
partc768a87,line55,SpareParts
partc76a93a,linea3,Marketables
partc76c8c7,line4b,Machines
partc76cef5,linec1,Marketables
partc76e976,line2f,Machines
partc7704fe,line49,Liquids
partc7736e5,line49,Liquids
partc779738,line9b,Machines
partc77d12c,line55,SpareParts
partc77d34,linec1,Marketables
partc77d580,line49,Liquids
partc77e245,lined6,Liquids
partc77eb14,line4c,Liquids
partc781f14,line9b,Machines
partc783e7,line55,SpareParts
partc786cd2,lined6,Liquids
partc78bdac,lined6,Liquids
partc78da39,line55,SpareParts
partc79ac89,line49,Liquids
partc7a1dbd,linea3,Marketables
partc7ab1a9,line55,SpareParts
partc7acd34,line55,SpareParts
partc7b2672,line55,SpareParts
partc7b92f0,line6d,Machines
partc7b9a4e,linec1,Marketables
partc7bb645,linea3,Marketables
partc7c33f0,line55,SpareParts
partc7c55b1,line55,SpareParts
partc7c8171,linea3,Marketables
partc7ccc1a,linea3,Marketables
partc7ce676,linea3,Marketables
partc7d1ea2,linea3,Marketables
partc7d48ed,linec1,Marketables
partc7d8cfd,linea3,Marketables
partc7e010d,line55,SpareParts
partc7e3c52,line55,SpareParts
partc7ebe1f,line49,Liquids
partc7efea4,line49,Liquids
partc7efffb,linea3,Marketables
partc7f3841,line7a,Machines
partc7f3c5e,line49,Liquids
partc7f48e9,line55,SpareParts
partc7f49ff,lined6,Liquids
partc7f664a,lined6,Liquids
partc8012dd,line55,SpareParts
partc802451,lined6,Liquids
partc8040d1,line2f,Machines
partc8081b9,line55,SpareParts
partc80c655,lined6,Liquids
partc80e4cf,linea3,Marketables
partc818d1d,linea3,Marketables
partc82e647,linef3,Machines
