shipID,plannedShipDate,actualShipDate,partID,quantity
31839,12/3/2013,12/3/2013,parta065939,2
31839,12/3/2013,12/3/2013,part30f0883,2
31839,12/3/2013,12/3/2013,part4083815,2
31839,12/3/2013,12/3/2013,part0506e9,5
31840,12/6/2013,12/5/2013,partcbd9458,200
31841,12/6/2013,12/6/2013,part4cc8a56,1
31842,12/6/2013,12/6/2013,partdc4d283,3
31843,12/6/2013,12/6/2013,part230c9c9,3
31844,12/4/2013,12/4/2013,partc22b8c6,6
31845,12/4/2013,12/4/2013,part8981ccd,2
31845,12/4/2013,12/4/2013,part8f18006,4
31845,12/4/2013,12/4/2013,partf2ff16d,1
31846,12/3/2013,12/3/2013,part05a3f10,1
31847,12/6/2013,12/5/2013,parta831d1e,2
31848,12/2/2013,12/2/2013,partf2394f4,5
31848,12/2/2013,12/2/2013,part00cfb72,1
31848,12/2/2013,12/2/2013,partf821160,2
31849,12/6/2013,12/6/2013,part8c4728b,1
31850,12/4/2013,12/4/2013,part71b107e,1
31850,12/4/2013,12/4/2013,part6ee349a,1
31850,12/4/2013,12/4/2013,partc67cf98,1
31850,12/4/2013,12/4/2013,partb7cf206,5
31850,12/4/2013,12/4/2013,part98072cb,6
31850,12/4/2013,12/4/2013,part7499a02,6
31850,12/4/2013,12/4/2013,part477592e,10
31850,12/4/2013,12/4/2013,partb0bf89c,6
31850,12/4/2013,12/4/2013,parta7b2728,2
31850,12/4/2013,12/4/2013,partd16324f,2
31850,12/4/2013,12/4/2013,part00b3285,4
31850,12/4/2013,12/4/2013,part7259bf2,1
31850,12/4/2013,12/4/2013,part9912ed9,1
31850,12/4/2013,12/4/2013,part410493c,1
31850,12/4/2013,12/4/2013,part1385517,1
31850,12/4/2013,12/4/2013,part9a86a3d,5
31850,12/4/2013,12/4/2013,part481932d,1
31850,12/4/2013,12/4/2013,partaf8fb76,1
31850,12/4/2013,12/4/2013,part7547885,2
31850,12/4/2013,12/4/2013,part655a4a4,2
31850,12/4/2013,12/4/2013,parta442b41,1
31850,12/4/2013,12/4/2013,partb864176,1
31850,12/4/2013,12/4/2013,partf557daa,1
31850,12/4/2013,12/4/2013,part0d00ec6,1
31851,12/5/2013,12/5/2013,part4e8b7d9,1
31851,12/5/2013,12/5/2013,part4824356,1
31851,12/5/2013,12/5/2013,partee0e77e,4
31852,12/6/2013,12/6/2013,partb3f00bf,1
31852,12/6/2013,12/6/2013,part142930,1
31853,12/2/2013,12/2/2013,partb52630e,1
31854,12/5/2013,12/5/2013,part5f2984e,5
31854,12/5/2013,12/5/2013,parte00fcdc,9
31855,11/19/2013,12/5/2013,part46c1f48,1
31855,11/19/2013,12/5/2013,part5e98aeb,1
31855,11/19/2013,12/5/2013,parteda3a2,1
31855,11/19/2013,12/5/2013,partc01b75c,1
31855,11/19/2013,12/5/2013,partc20755d,1
31855,11/19/2013,12/5/2013,part1afbf1f,7
31855,11/19/2013,12/5/2013,parta79dc22,1
31855,11/19/2013,12/5/2013,part9b1e27f,1
31855,11/19/2013,12/5/2013,part584d0e1,1
31855,11/19/2013,12/5/2013,part174b04f,1
31855,11/19/2013,12/5/2013,parta00eaf7,1
31855,11/19/2013,12/5/2013,partc76e976,1
31855,11/19/2013,12/5/2013,partcba0ce9,1
31855,11/19/2013,12/5/2013,part25ad8a8,2
31855,11/19/2013,12/5/2013,parta85533b,2
31855,11/19/2013,12/5/2013,part3ceb93c,2
31855,11/19/2013,12/5/2013,partec50f3a,2
31855,11/19/2013,12/5/2013,partbdc3cd,2
31855,11/19/2013,12/5/2013,part052e9c6,3
31855,11/19/2013,12/5/2013,part325861e,1
31855,11/19/2013,12/5/2013,partbffd9ce,1
31855,11/19/2013,12/5/2013,part82fecf4,1
31855,11/19/2013,12/5/2013,part49dee59,2
31855,11/19/2013,12/5/2013,part58218da,1
31855,11/19/2013,12/5/2013,part1b420da,1
31855,11/19/2013,12/5/2013,partf1d1793,1
31855,11/19/2013,12/5/2013,part48b36bd,1
31855,11/19/2013,12/5/2013,part8aacdcb,1
31855,11/19/2013,12/5/2013,part9a25b19,1
31855,11/19/2013,12/5/2013,part6f1ad25,1
31855,11/19/2013,12/5/2013,part4e105a4,1
31855,11/19/2013,12/5/2013,part6a50dcb,1
31856,12/2/2013,12/10/2013,partda19978,1
31856,12/2/2013,12/10/2013,partf227846,1
31856,12/2/2013,12/10/2013,part82548d0,1
31856,12/2/2013,12/10/2013,part9004bb4,5
31856,12/2/2013,12/10/2013,part063ee81,1
31856,12/2/2013,12/10/2013,parta15fab7,1
31856,12/2/2013,12/10/2013,partd12ca21,1
31856,12/2/2013,12/10/2013,partb5a0d5c,1
31856,12/2/2013,12/10/2013,partaa2af89,1
31856,12/2/2013,12/10/2013,parteb145da,1
31856,12/2/2013,12/10/2013,part76d2c00,1
31856,12/2/2013,12/10/2013,parta768a76,1
31856,12/2/2013,12/10/2013,part15541ff,1
31856,12/2/2013,12/10/2013,part9146d41,1
31856,12/2/2013,12/10/2013,part716e7f1,1
31856,12/2/2013,12/10/2013,partcbd31ff,1
31856,12/2/2013,12/10/2013,parta235132,1
31856,12/2/2013,12/10/2013,part2d301e,1
31856,12/2/2013,12/10/2013,part3386073,1
31856,12/2/2013,12/10/2013,part948a4a0,1
31856,12/2/2013,12/10/2013,part88660c3,1
31856,12/2/2013,12/10/2013,part69a6114,1
31856,12/2/2013,12/10/2013,part16365e9,1
31856,12/2/2013,12/10/2013,part9f1158,1
31856,12/2/2013,12/10/2013,part7d0354b,1
31856,12/2/2013,12/10/2013,parta6a0649,1
31857,12/2/2013,12/6/2013,partacb5e50,6
31857,12/2/2013,12/6/2013,part69f0d94,12
31857,12/2/2013,12/6/2013,part27476d6,20
31858,12/4/2013,12/4/2013,partd1eaa1c,1
31859,12/6/2013,12/6/2013,part71b107e,1
31859,12/6/2013,12/6/2013,part6ee349a,1
31859,12/6/2013,12/6/2013,part7259bf2,2
31859,12/6/2013,12/6/2013,parte961e4f,1
31859,12/6/2013,12/6/2013,part6e80887,2
31859,12/6/2013,12/6/2013,part9a021d,1
31859,12/6/2013,12/6/2013,parta2cc65f,3
31859,12/6/2013,12/6/2013,part481932d,2
31859,12/6/2013,12/6/2013,partcbde9e0,1
31859,12/6/2013,12/6/2013,partaf8fb76,2
31859,12/6/2013,12/6/2013,part7547885,3
31860,12/6/2013,12/6/2013,part65fb394,1
31861,12/5/2013,12/5/2013,parte8bf7d,2
31862,11/25/2013,12/2/2013,partad6b0a2,1
31863,12/5/2013,12/5/2013,part48b3f6b,4
31864,12/3/2013,12/3/2013,part15fc732,1
31865,12/4/2013,12/10/2013,part09a69d9,1
31865,12/4/2013,12/10/2013,parte3c6610,1
31865,12/4/2013,12/10/2013,partf9917c8,1
31865,12/4/2013,12/10/2013,part3abf99d,1
31865,12/4/2013,12/10/2013,part6ee349a,1
31865,12/4/2013,12/10/2013,partc67cf98,1
31865,12/4/2013,12/10/2013,part97e1d1c,1
31865,12/4/2013,12/10/2013,part7028741,1
31865,12/4/2013,12/10/2013,part69d8a2a,1
31865,12/4/2013,12/10/2013,parta907729,1
31865,12/4/2013,12/10/2013,partd7fa7c3,1
31865,12/4/2013,12/10/2013,partcaf7c71,1
31865,12/4/2013,12/10/2013,part89ab39e,1
31865,12/4/2013,12/10/2013,part477592e,1
31865,12/4/2013,12/10/2013,parte8bbbcb,1
31865,12/4/2013,12/10/2013,part0a5a62,1
31865,12/4/2013,12/10/2013,part8d269f3,1
31865,12/4/2013,12/10/2013,part00b3285,1
31865,12/4/2013,12/10/2013,part05a3f10,1
31865,12/4/2013,12/10/2013,parte545e3c,1
31865,12/4/2013,12/10/2013,part7259bf2,1
31865,12/4/2013,12/10/2013,part9004bb4,1
31865,12/4/2013,12/10/2013,parta7f3528,1
31865,12/4/2013,12/10/2013,parta8ca5e8,1
31865,12/4/2013,12/10/2013,parteb145da,4
31865,12/4/2013,12/10/2013,part65ebfca,1
31865,12/4/2013,12/10/2013,partf7a37a2,1
31865,12/4/2013,12/10/2013,part4d972ae,1
31865,12/4/2013,12/10/2013,part64750d,1
31865,12/4/2013,12/10/2013,part6b48c13,1
31865,12/4/2013,12/10/2013,part3829acb,1
31865,12/4/2013,12/10/2013,part0c1c740,1
31865,12/4/2013,12/10/2013,partd578ab3,1
31865,12/4/2013,12/10/2013,part15541ff,1
31865,12/4/2013,12/10/2013,part6527169,1
31865,12/4/2013,12/10/2013,part9146d41,1
31865,12/4/2013,12/10/2013,partef9a92a,1
31865,12/4/2013,12/10/2013,part481932d,1
31865,12/4/2013,12/10/2013,partcbde9e0,1
31865,12/4/2013,12/10/2013,part743fd71,1
31865,12/4/2013,12/10/2013,part06c486c,1
31865,12/4/2013,12/10/2013,partc3976f3,1
31865,12/4/2013,12/10/2013,part2fc2f73,1
31865,12/4/2013,12/10/2013,partafdd19f,1
31865,12/4/2013,12/10/2013,part7547885,2
31865,12/4/2013,12/10/2013,partdb22481,1
31865,12/4/2013,12/10/2013,part804d165,1
31865,12/4/2013,12/10/2013,parta11d27e,1
31865,12/4/2013,12/10/2013,partd3f3f02,1
31865,12/4/2013,12/10/2013,partb864176,1
31865,12/4/2013,12/10/2013,partf557daa,1
31866,12/4/2013,12/4/2013,parteadc7cb,3
31867,12/3/2013,12/3/2013,parte254272,3
31868,12/4/2013,12/4/2013,partd4b4a00,1
31869,12/5/2013,12/4/2013,part6509882,1
31870,12/2/2013,12/2/2013,part8a9d16c,1
31871,11/27/2013,12/4/2013,partbe06a14,1
31872,12/4/2013,12/13/2013,part19ba09b,1
31873,12/3/2013,12/2/2013,part98c8b5d,5
31874,12/2/2013,12/2/2013,partded9d9c,2
31875,12/2/2013,12/2/2013,partda05689,2
31876,11/27/2013,12/2/2013,part23dcf48,3
31877,12/3/2013,12/3/2013,part8d7685f,3
31877,12/3/2013,12/3/2013,parta1d30d9,10
31878,12/3/2013,12/3/2013,part0c5ba0f,1
31878,12/3/2013,12/3/2013,part3b979d7,1
31879,12/5/2013,12/5/2013,part074f90e,5
31879,12/5/2013,12/5/2013,parta44ce62,1
31879,12/5/2013,12/5/2013,part6413bac,1
31879,12/5/2013,12/5/2013,partd14fc1b,1
31879,12/5/2013,12/5/2013,parta71716d,1
31880,12/6/2013,12/5/2013,part5d75679,1
31881,12/5/2013,12/5/2013,parta7ecd4d,2
31881,12/5/2013,12/5/2013,partb010250,2
31882,12/6/2013,12/6/2013,part37e22cb,1
31883,12/6/2013,12/6/2013,partd81ad29,1
31884,12/3/2013,12/3/2013,parte8e2b3c,1
31884,12/3/2013,12/3/2013,partf09d775,2
31885,12/2/2013,12/3/2013,partbf8a8fd,1
31886,12/4/2013,12/5/2013,parte0adceb,1
31887,12/4/2013,12/2/2013,partf4a75c2,1
31888,12/3/2013,12/3/2013,partff30c73,1
31889,12/3/2013,12/3/2013,part960ada1,2
31890,12/3/2013,12/3/2013,part5a43d62,1
31891,12/5/2013,12/5/2013,partc4f9e04,12
31892,12/5/2013,12/6/2013,partbb060c0,3
31893,12/3/2013,12/3/2013,partad26186,1
31893,12/3/2013,12/3/2013,part1fcd12d,1
31894,12/2/2013,12/3/2013,parteb9af5f,4
31894,12/2/2013,12/3/2013,part660f429,2
31894,12/2/2013,12/3/2013,part810d860,10
31895,12/5/2013,12/5/2013,part54d1a21,1
31895,12/5/2013,12/5/2013,partc653823,1
31895,12/5/2013,12/5/2013,partb6208b5,1
31895,12/5/2013,12/5/2013,partb5dfc71,1
31895,12/5/2013,12/5/2013,part1fedfcf,3
31895,12/5/2013,12/5/2013,part981efb3,1
31895,12/5/2013,12/5/2013,parte3f9e7c,4
31895,12/5/2013,12/5/2013,part523acd4,1
31895,12/5/2013,12/5/2013,partf41e87b,1
31895,12/5/2013,12/5/2013,part66bb851,1
31895,12/5/2013,12/5/2013,part843e550,1
31895,12/5/2013,12/5/2013,part451bb96,1
31895,12/5/2013,12/5/2013,part371b72e,1
31895,12/5/2013,12/5/2013,part03ec4c9,1
31895,12/5/2013,12/5/2013,partcab014a,1
31895,12/5/2013,12/5/2013,partd5b19e4,1
31895,12/5/2013,12/5/2013,part82e69e9,1
31895,12/5/2013,12/5/2013,parted2665a,1
31896,12/4/2013,12/4/2013,partcb3d59b,2
31896,12/4/2013,12/4/2013,part090664d,2
31896,12/4/2013,12/4/2013,part0389ab4,4
31896,12/4/2013,12/4/2013,part8d7685f,6
31896,12/4/2013,12/4/2013,parta1d30d9,6
31897,12/2/2013,12/2/2013,part80b500b,1
31898,12/5/2013,12/5/2013,part384a707,2
31899,12/5/2013,12/5/2013,part25e3043,20
31900,12/5/2013,12/5/2013,part25e3043,10
31901,12/5/2013,12/5/2013,part3d8105e,1
31902,11/22/2013,12/2/2013,partad6b0a2,1
31903,12/2/2013,12/2/2013,part7f94442,2
31905,12/4/2013,12/4/2013,part4db7ce3,3
31906,12/4/2013,12/4/2013,part8823d46,1
31907,12/4/2013,12/4/2013,part909d8d5,5
31908,12/5/2013,12/5/2013,part6cdbccf,1
31908,12/5/2013,12/5/2013,partfcea478,1
31909,12/5/2013,12/5/2013,part77adad9,7
31909,12/5/2013,12/5/2013,part07dea4f,7
31909,12/5/2013,12/5/2013,part974bbf5,7
31910,12/6/2013,12/6/2013,part024ff1f,2
31911,12/5/2013,12/6/2013,part347614f,4
31911,12/5/2013,12/6/2013,part5bdd44a,2
31912,12/3/2013,12/5/2013,part54d1a21,1
31912,12/3/2013,12/5/2013,partc653823,1
31912,12/3/2013,12/5/2013,partb6208b5,1
31912,12/3/2013,12/5/2013,partb5dfc71,2
31912,12/3/2013,12/5/2013,partdf5b799,2
31912,12/3/2013,12/5/2013,part1fedfcf,9
31912,12/3/2013,12/5/2013,parte3f9e7c,8
31912,12/3/2013,12/5/2013,part1e884a6,2
31912,12/3/2013,12/5/2013,partdc22f09,2
31912,12/3/2013,12/5/2013,partfc1ad69,2
31912,12/3/2013,12/5/2013,partf41e87b,1
31912,12/3/2013,12/5/2013,part16c88c7,1
31912,12/3/2013,12/5/2013,part783a2cc,2
31912,12/3/2013,12/5/2013,partcb14710,2
31912,12/3/2013,12/5/2013,part843e550,1
31912,12/3/2013,12/5/2013,part171a01d,1
31912,12/3/2013,12/5/2013,part22742c3,2
31912,12/3/2013,12/5/2013,part5b9a10b,2
31912,12/3/2013,12/5/2013,partd43369e,1
31912,12/3/2013,12/5/2013,part3c6a466,2
31912,12/3/2013,12/5/2013,partcea49fd,2
31913,11/27/2013,12/6/2013,part9e1f539,1
31913,11/27/2013,12/6/2013,partee6c5af,1
31913,11/27/2013,12/6/2013,parte59d83e,1
31913,11/27/2013,12/6/2013,part5ee8a8,1
31913,11/27/2013,12/6/2013,part2373718,2
31913,11/27/2013,12/6/2013,partde80c2e,1
31913,11/27/2013,12/6/2013,partaef3cb8,1
31913,11/27/2013,12/6/2013,partc0a86af,1
31913,11/27/2013,12/6/2013,part54d1a21,1
31913,11/27/2013,12/6/2013,parte8e2b3c,1
31913,11/27/2013,12/6/2013,partc653823,1
31913,11/27/2013,12/6/2013,partb6208b5,1
31913,11/27/2013,12/6/2013,partb5dfc71,1
31913,11/27/2013,12/6/2013,part9d72a03,1
31913,11/27/2013,12/6/2013,part0a63eb3,1
31913,11/27/2013,12/6/2013,part97a8617,1
31913,11/27/2013,12/6/2013,part356ac94,1
31913,11/27/2013,12/6/2013,partc88160a,1
31913,11/27/2013,12/6/2013,part8645ae8,3
31913,11/27/2013,12/6/2013,part5234e92,1
31913,11/27/2013,12/6/2013,partae00c3f,1
31913,11/27/2013,12/6/2013,part981efb3,1
31913,11/27/2013,12/6/2013,part5f2c661,1
31913,11/27/2013,12/6/2013,parte3f9e7c,4
31913,11/27/2013,12/6/2013,part523acd4,1
31913,11/27/2013,12/6/2013,part3cbbac0,1
31913,11/27/2013,12/6/2013,partf41e87b,1
31913,11/27/2013,12/6/2013,part66bb851,1
31913,11/27/2013,12/6/2013,parte34eee4,1
31913,11/27/2013,12/6/2013,part843e550,1
31913,11/27/2013,12/6/2013,part451bb96,1
31913,11/27/2013,12/6/2013,part371b72e,1
31913,11/27/2013,12/6/2013,part03ec4c9,1
31913,11/27/2013,12/6/2013,partbd01509,1
31913,11/27/2013,12/6/2013,partd5b19e4,1
31913,11/27/2013,12/6/2013,part82e69e9,1
31913,11/27/2013,12/6/2013,partcea49fd,1
31914,12/3/2013,12/19/2013,part0dc4b50,1
31915,12/4/2013,12/5/2013,partffa57ee,1
31915,12/4/2013,12/5/2013,partc1adbb8,1
31915,12/4/2013,12/5/2013,part8645ae8,5
31915,12/4/2013,12/5/2013,part085ddf6,1
31915,12/4/2013,12/5/2013,part0c7f6e6,1
31915,12/4/2013,12/5/2013,partd53e1f8,1
31915,12/4/2013,12/5/2013,part48b3217,1
31915,12/4/2013,12/5/2013,part9146d41,1
31915,12/4/2013,12/5/2013,part6f7c052,1
31915,12/4/2013,12/5/2013,part9f1158,1
31915,12/4/2013,12/5/2013,part49821ce,1
31915,12/4/2013,12/5/2013,parta842019,1
31915,12/4/2013,12/5/2013,part02e3bfa,1
31915,12/4/2013,12/5/2013,part9276a40,1
31915,12/4/2013,12/5/2013,parta4ac2c0,1
31915,12/4/2013,12/5/2013,part15d80f0,1
31915,12/4/2013,12/5/2013,part06356c1,1
31915,12/4/2013,12/5/2013,parte16002b,1
31915,12/4/2013,12/5/2013,parta69a50b,1
31915,12/4/2013,12/5/2013,part121cadb,1
31915,12/4/2013,12/5/2013,part47f0da6,1
31915,12/4/2013,12/5/2013,partaef3fa1,1
31916,12/5/2013,12/5/2013,partca93d63,2
31917,12/6/2013,12/6/2013,partbf0281e,1
31917,12/6/2013,12/6/2013,part0fa0df7,1
31918,12/4/2013,12/3/2013,part09e85b0,2
31919,12/2/2013,12/2/2013,part83f5564,1
31920,12/4/2013,12/4/2013,partc3e10ed,2
31921,12/6/2013,12/6/2013,part3466086,2
31922,12/6/2013,12/6/2013,partdd74f33,2
31922,12/6/2013,12/6/2013,part69f0d94,1
31923,12/5/2013,12/5/2013,part05595c8,1
31924,12/4/2013,12/2/2013,part94d38a1,2
31925,12/2/2013,12/2/2013,part7b231d7,1
31926,12/2/2013,12/3/2013,partc37a2e1,1
31926,12/2/2013,12/3/2013,part6255f22,1
31927,12/2/2013,12/2/2013,part62b8f2,1
31927,12/2/2013,12/2/2013,part91e9d6e,1
31927,12/2/2013,12/2/2013,partf52354,1
31927,12/2/2013,12/2/2013,part7b7aa26,1
31928,12/2/2013,12/3/2013,part3e6efa5,1
31929,12/3/2013,12/3/2013,partd4ddec6,7
31930,12/3/2013,12/3/2013,partab8340e,1
31931,12/3/2013,12/3/2013,partdf5b799,5
31931,12/3/2013,12/3/2013,part079cf9a,2
31932,11/18/2013,12/4/2013,partcf6b081,10
31932,11/18/2013,12/4/2013,part7b117cd,10
31933,11/26/2013,12/4/2013,partcf6b081,9
31934,12/6/2013,12/4/2013,part6165bb5,1
31935,12/4/2013,12/4/2013,partbd01509,1
31936,12/4/2013,12/4/2013,part988853,1
31936,12/4/2013,12/4/2013,partcd27c29,4
31936,12/4/2013,12/4/2013,part0b42f14,2
31936,12/4/2013,12/4/2013,parte790581,2
31937,12/4/2013,12/4/2013,part074f90e,4
31938,12/4/2013,12/4/2013,part7c58830,1
31938,12/4/2013,12/4/2013,part00b3285,1
31938,12/4/2013,12/4/2013,part5277150,1
31939,12/9/2013,12/5/2013,part6165bb5,1
31940,12/5/2013,12/5/2013,part83f5564,1
31941,12/5/2013,12/5/2013,part7e19e74,3
31941,12/5/2013,12/5/2013,partd4b4a00,1
31942,12/5/2013,12/5/2013,part9c68ede,1
31942,12/5/2013,12/5/2013,part43ca3f3,1
31942,12/5/2013,12/5/2013,part18845b8,1
31942,12/5/2013,12/5/2013,part3d1d50d,1
31943,12/5/2013,12/5/2013,parta1263da,1
31943,12/5/2013,12/5/2013,partaecb211,1
31943,12/5/2013,12/5/2013,part4618cbc,1
31943,12/5/2013,12/5/2013,part6c60174,1
31943,12/5/2013,12/5/2013,part9a86a3d,1
31944,12/6/2013,12/6/2013,partb864176,1
31944,12/6/2013,12/6/2013,part941e7b,1
31945,12/6/2013,12/6/2013,partb1eb74e,1
31946,12/6/2013,12/6/2013,parta8b5eff,2
31946,12/6/2013,12/6/2013,partfbbf126,2
31946,12/6/2013,12/6/2013,part7547885,2
31947,12/6/2013,12/6/2013,part4db7ce3,1
31948,11/18/2013,12/9/2013,part08d5cb3,7
31948,11/18/2013,12/9/2013,part9eef986,6
31948,11/18/2013,12/9/2013,parteb145da,1
31948,11/18/2013,12/9/2013,parted07165,2
31949,12/2/2013,12/2/2013,partba9b081,1
31950,12/2/2013,12/4/2013,partb0559cd,1
31951,12/3/2013,12/3/2013,part1fedfcf,1
31952,12/4/2013,12/4/2013,partda0b5ba,2
31953,12/6/2013,12/9/2013,part9602a43,1
31954,12/2/2013,12/2/2013,partc6b2d74,1
31955,12/3/2013,12/3/2013,partae3e462,1
31956,12/3/2013,12/3/2013,part37e22cb,4
31957,12/3/2013,12/5/2013,part7da032d,2
31957,12/3/2013,12/5/2013,part3dc4c75,1
31957,12/3/2013,12/5/2013,part8898bc2,2
31957,12/3/2013,12/5/2013,parte2cbcc9,2
31958,12/4/2013,12/4/2013,part41f63f5,2
31959,12/6/2013,12/6/2013,part6df019c,1
31960,12/6/2013,12/6/2013,parte39c8f0,20
31961,12/2/2013,12/2/2013,part6ee349a,1
31961,12/2/2013,12/2/2013,part7259bf2,2
31961,12/2/2013,12/2/2013,part7496932,1
31961,12/2/2013,12/2/2013,part6b48c13,1
31961,12/2/2013,12/2/2013,part481932d,1
31961,12/2/2013,12/2/2013,partcbde9e0,1
31961,12/2/2013,12/2/2013,part92b16c5,1
31961,12/2/2013,12/2/2013,parta8b5eff,2
31961,12/2/2013,12/2/2013,part7e65ea,1
31961,12/2/2013,12/2/2013,partaf8fb76,1
31961,12/2/2013,12/2/2013,partf5fc5f8,1
31961,12/2/2013,12/2/2013,part7547885,3
31962,12/2/2013,12/2/2013,part6ee349a,1
31962,12/2/2013,12/2/2013,part7259bf2,2
31962,12/2/2013,12/2/2013,part7496932,1
31962,12/2/2013,12/2/2013,part6b48c13,1
31962,12/2/2013,12/2/2013,part481932d,1
31962,12/2/2013,12/2/2013,partcbde9e0,1
31962,12/2/2013,12/2/2013,part92b16c5,1
31962,12/2/2013,12/2/2013,partaf8fb76,2
31962,12/2/2013,12/2/2013,partf5fc5f8,1
31962,12/2/2013,12/2/2013,part7547885,4
31963,12/3/2013,12/5/2013,part0dba90d,2
31963,12/3/2013,12/5/2013,partde435d6,1
31963,12/3/2013,12/5/2013,part4bfb68d,1
31963,12/3/2013,12/5/2013,part1645484,1
31963,12/3/2013,12/5/2013,part1fedfcf,2
31963,12/3/2013,12/5/2013,part0987f63,1
31963,12/3/2013,12/5/2013,partf194391,3
31963,12/3/2013,12/5/2013,partcae4a86,1
31963,12/3/2013,12/5/2013,part288edc6,1
31963,12/3/2013,12/5/2013,partb50e0af,2
31963,12/3/2013,12/5/2013,partb399873,1
31963,12/3/2013,12/5/2013,part2f7402c,1
31963,12/3/2013,12/5/2013,part48b3217,1
31963,12/3/2013,12/5/2013,part6527169,1
31963,12/3/2013,12/5/2013,part9146d41,1
31963,12/3/2013,12/5/2013,partc6d58ba,1
31963,12/3/2013,12/5/2013,part80ed8a3,1
31963,12/3/2013,12/5/2013,part0dcfff8,1
31963,12/3/2013,12/5/2013,part7dbcf6e,1
31963,12/3/2013,12/5/2013,part28069f5,1
31963,12/3/2013,12/5/2013,part41a226,1
31963,12/3/2013,12/5/2013,part95de01b,1
31963,12/3/2013,12/5/2013,part66ed30d,1
31963,12/3/2013,12/5/2013,part501ef0a,2
31963,12/3/2013,12/5/2013,part7f7f838,1
31963,12/3/2013,12/5/2013,partde35b0d,1
31963,12/3/2013,12/5/2013,parte8a3c2a,1
31963,12/3/2013,12/5/2013,parta66fdb,1
31963,12/3/2013,12/5/2013,part0d00ec6,1
31963,12/3/2013,12/5/2013,part9b3abf3,3
31964,12/6/2013,12/6/2013,parta6c8550,2
31964,12/6/2013,12/6/2013,part0b439ba,3
31964,12/6/2013,12/6/2013,part2f287e3,3
31964,12/6/2013,12/6/2013,part86caae9,3
31964,12/6/2013,12/6/2013,partd47485a,3
31966,12/4/2013,12/3/2013,parte39c8f0,1
31967,12/5/2013,12/6/2013,part45e9f25,1
31967,12/5/2013,12/6/2013,part51168ce,4
31967,12/5/2013,12/6/2013,parte3c3b0d,1
31967,12/5/2013,12/6/2013,part4f81950,1
31968,12/2/2013,12/3/2013,part02e5515,4
31968,12/2/2013,12/3/2013,part07a4ad3,9
31969,12/9/2013,12/6/2013,partf64f0fb,1
31970,11/22/2013,12/11/2013,part8052b23,1
31970,11/22/2013,12/11/2013,part290206c,1
31970,11/22/2013,12/11/2013,partab1dfb,1
31970,11/22/2013,12/11/2013,part6c81624,6
31970,11/22/2013,12/11/2013,partd7f816c,1
31970,11/22/2013,12/11/2013,partc20755d,1
31970,11/22/2013,12/11/2013,part1fedfcf,5
31970,11/22/2013,12/11/2013,partf5034d7,1
31970,11/22/2013,12/11/2013,partbf75c26,1
31970,11/22/2013,12/11/2013,part584d0e1,1
31970,11/22/2013,12/11/2013,parted9a026,1
31970,11/22/2013,12/11/2013,part174b04f,1
31970,11/22/2013,12/11/2013,partc76e976,1
31970,11/22/2013,12/11/2013,partb71d9e0,1
31970,11/22/2013,12/11/2013,partcba0ce9,1
31970,11/22/2013,12/11/2013,part55de83e,1
31970,11/22/2013,12/11/2013,parta85533b,1
31970,11/22/2013,12/11/2013,part3ceb93c,1
31970,11/22/2013,12/11/2013,partec50f3a,1
31970,11/22/2013,12/11/2013,partbdc3cd,1
31970,11/22/2013,12/11/2013,part052e9c6,1
31970,11/22/2013,12/11/2013,part6faf3ef,1
31970,11/22/2013,12/11/2013,parte65824e,1
31970,11/22/2013,12/11/2013,part12ecf36,1
31970,11/22/2013,12/11/2013,part20ae1a,1
31970,11/22/2013,12/11/2013,partc68ba9f,1
31970,11/22/2013,12/11/2013,part1b420da,1
31970,11/22/2013,12/11/2013,part48b36bd,1
31970,11/22/2013,12/11/2013,part4e105a4,1
31970,11/22/2013,12/11/2013,part6a50dcb,1
31971,12/4/2013,12/4/2013,part9de5ecd,2
31972,12/6/2013,12/6/2013,partd2aafd7,1
31972,12/6/2013,12/6/2013,part9a7d365,1
31973,12/4/2013,12/4/2013,parta5718c7,1
31974,12/4/2013,12/4/2013,partd588f99,1
31975,12/6/2013,12/6/2013,part770d3ce,2
31976,12/6/2013,12/6/2013,part6a5c94c,1
31977,12/4/2013,12/4/2013,part10b3b36,2
31978,12/5/2013,12/5/2013,partdf3a233,3
31979,12/4/2013,12/4/2013,part8872f9f,2
31980,12/4/2013,12/4/2013,part00b3285,10
31981,12/6/2013,12/10/2013,part2af77af,15
31982,12/5/2013,12/3/2013,parte32e7b4,1
31983,12/4/2013,12/4/2013,part7f9c6bc,2
31984,12/9/2013,12/5/2013,part8acdaf4,2
31984,12/9/2013,12/5/2013,part310049e,1
31984,12/9/2013,12/5/2013,part7259bf2,2
31984,12/9/2013,12/5/2013,partb0df885,2
31984,12/9/2013,12/5/2013,part3edf6e1,2
31984,12/9/2013,12/5/2013,partd35e678,2
31985,12/2/2013,12/2/2013,parta065939,2
31985,12/2/2013,12/2/2013,part30f0883,2
31985,12/2/2013,12/2/2013,part4083815,2
31985,12/2/2013,12/2/2013,part0506e9,4
31985,12/2/2013,12/2/2013,part4e8b7d9,4
31985,12/2/2013,12/2/2013,part1ea2ef7,1
31986,12/2/2013,12/2/2013,parteb8f3a3,10
31986,12/2/2013,12/2/2013,part98c8b5d,4
31987,12/3/2013,12/3/2013,part901b7d4,3
31987,12/3/2013,12/3/2013,partb4cf028,1
